DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,RESD= Rt,RESM,SP,TENS,,porosity,log rt,calculated log rt,,,
387.2484,14.75,20.1911,2.1443,0.0324476,139.2943,64.3638,0.419217,29.9498,26.5476,70.6624,239.9961,0.5057,0.306484848,1.476393927,-2.610666463,,,
387.4008,14.75,20.1794,2.1378,0.0308069,138.9297,63.9068,0.419714,29.9537,26.4034,70.9638,238.8694,0.5122,0.310424242,1.476450476,-2.588479981,,,
387.5532,14.75,20.1571,2.1315,0.0304807,139.1315,63.136,0.421092,30.0084,26.3953,71.1603,238.1689,0.5185,0.314242424,1.47724284,-2.567243235,,,
387.7056,14.75,20.115,2.1258,0.0326053,140.3899,61.78,0.424114,30.1581,26.6409,71.1613,238.2633,0.5242,0.31769697,1.479403977,-2.548250211,,,
387.858,14.75,20.0729,2.1201,0.0347299,141.6483,60.424,0.427137,30.3077,26.8865,71.1624,238.3576,0.5299,0.321151515,1.48155298,-2.5294626,,,
388.0104,14.75,20.0351,2.1151,0.036594,142.6208,59.4119,0.429245,30.4651,27.1368,71.1768,238.6449,0.5349,0.324181818,1.483802608,-2.513147886,,,
388.1628,14.75,20.0546,2.12,0.0349006,139.6898,63.0954,0.41887,30.7285,27.4508,71.3747,241.566,0.53,0.321212121,1.487541361,-2.529134799,,,
388.3152,14.75,20.074,2.1248,0.0332072,136.7589,66.7789,0.408496,30.9919,27.7648,71.5725,244.4872,0.5252,0.31830303,1.491248202,-2.544939408,,,
388.4676,14.75,20.0935,2.1297,0.0315139,133.8279,70.4625,0.398121,31.2554,28.0788,71.7704,247.4083,0.5203,0.315333333,1.494925061,-2.561222974,,,
388.62,14.75,20.2162,2.1355,0.0358844,135.0452,69.5592,0.397132,31.3743,28.1127,72.0024,245.9235,0.5145,0.311818182,1.496574045,-2.580696761,,,
388.7724,14.75,20.3667,2.1416,0.0418922,137.3826,67.4176,0.398677,31.4542,28.0711,72.2438,243.2491,0.5084,0.308121212,1.497678644,-2.60141611,,,
388.9248,14.75,20.5172,2.1476,0.0479001,139.72,65.2759,0.400223,31.5341,28.0294,72.4851,240.5747,0.5024,0.304484848,1.498780441,-2.622039755,,,
389.0772,14.75,20.5844,2.1445,0.0485462,140.982,64.3654,0.4036,31.4872,27.9084,72.6049,239.2404,0.5055,0.306363636,1.498134043,-2.611353638,,,
389.2296,14.75,20.5704,2.1324,0.0439697,141.1964,64.6542,0.408762,31.3167,27.71,72.6064,239.2114,0.5176,0.31369697,1.495775992,-2.570261207,,,
389.382,14.75,20.5565,2.1204,0.0393931,141.4108,64.9429,0.413923,31.1463,27.5116,72.6079,239.1823,0.5296,0.320969697,1.493406462,-2.530446372,,,
389.5344,14.75,20.5487,2.1106,0.0352363,141.2357,65.5499,0.415985,30.9911,27.3447,72.6106,239.6877,0.5394,0.326909091,1.491236991,-2.498594509,,,
389.6868,14.75,20.5622,2.1083,0.0325196,139.7246,67.2485,0.407411,30.8885,27.2858,72.6174,242.0265,0.5417,0.32830303,1.489796819,-2.491202935,,,
389.8392,14.75,20.5758,2.1059,0.0298028,138.2135,68.947,0.398837,30.7859,27.2268,72.6243,244.3652,0.5441,0.329757576,1.488351854,-2.483523374,,,
389.9916,14.75,20.5893,2.1036,0.027086,136.7024,70.6456,0.390263,30.6832,27.1678,72.6312,246.7039,0.5464,0.331151515,1.486900651,-2.476195515,,,
390.144,14.75,20.5827,2.1016,0.0266779,137.4125,69.8781,0.386153,30.6979,27.1755,72.6993,244.5476,0.5484,0.332363636,1.487108667,-2.469848493,,,
390.2964,14.75,20.5751,2.0996,0.0264044,138.2522,68.9667,0.382303,30.7195,27.187,72.771,242.129,0.5504,0.333575758,1.487414143,-2.463524577,,,
390.4488,14.75,20.5674,2.0977,0.026131,139.0919,68.0554,0.378453,30.741,27.1985,72.8427,239.7105,0.5523,0.334727273,1.487717991,-2.457538105,,,
390.6012,14.75,20.6247,2.1,0.0317193,138.794,65.6973,0.393779,30.7759,27.1897,72.9546,239.4859,0.55,0.333333333,1.488210762,-2.46478752,,,
390.7536,14.75,20.7149,2.1047,0.0402732,137.9205,62.6072,0.418807,30.8176,27.1705,73.0868,240.3713,0.5453,0.330484848,1.488798814,-2.479696287,,,
390.906,14.75,20.8051,2.1093,0.0488271,137.047,59.5172,0.443834,30.8593,27.1513,73.2191,241.2567,0.5407,0.32769697,1.48938607,-2.494412799,,,
391.0584,14.75,20.7785,2.1146,0.0522965,136.5776,59.4617,0.452865,30.8595,27.1481,73.1651,241.6395,0.5354,0.324484848,1.489388885,-2.51152481,,,
391.2108,14.75,20.5637,2.1212,0.0475821,136.7587,64.2905,0.436146,30.7931,27.1703,72.8114,241.2131,0.5288,0.320484848,1.488453412,-2.533072492,,,
391.3632,14.75,20.349,2.1277,0.0428676,136.9398,69.1192,0.419427,30.7267,27.1926,72.4577,240.7867,0.5223,0.316545455,1.48751592,-2.554558174,,,
391.5156,14.75,20.15,2.1326,0.0381507,137.1089,73.486,0.403307,30.6622,27.2001,72.1428,240.4621,0.5174,0.313575758,1.486603312,-2.57093258,,,
391.668,14.75,20.0889,2.1223,0.0334124,137.1729,73.8017,0.392437,30.6154,27.0776,72.1682,241.03,0.5277,0.319818182,1.485939938,-2.536689901,,,
391.8204,14.75,20.0278,2.112,0.0286741,137.2369,74.1172,0.381567,30.5686,26.955,72.1936,241.5979,0.538,0.326060606,1.485275549,-2.503109175,,,
391.9728,14.75,19.9667,2.1017,0.0239359,137.3009,74.4328,0.370697,30.5217,26.8325,72.219,242.1658,0.5483,0.33230303,1.484608719,-2.470165294,,,
392.1252,14.75,19.9194,2.1095,0.0281631,137.3491,72.8526,0.374903,30.524,26.9049,72.2107,242.0614,0.5405,0.327575758,1.484641445,-2.495055484,,,
392.2776,14.75,19.8751,2.1212,0.0343381,137.3939,70.8604,0.382385,30.5369,27.0198,72.1951,241.8111,0.5288,0.320484848,1.484824947,-2.533072492,,,
392.43,14.75,19.8308,2.133,0.0405131,137.4387,68.8683,0.389866,30.5497,27.1346,72.1796,241.5607,0.517,0.313333333,1.48500695,-2.572276105,,,
392.5824,14.75,19.7793,2.1359,0.0475376,137.9304,67.5886,0.394015,30.6185,27.142,72.108,241.5506,0.5141,0.311575758,1.485983911,-2.582047862,,,
392.7348,14.75,19.7216,2.1312,0.0552837,138.8017,66.9142,0.395333,30.7347,27.0581,71.989,241.7448,0.5188,0.314424242,1.487628978,-2.566238408,,,
392.8872,14.75,19.6639,2.1266,0.0630298,139.673,66.2398,0.396651,30.8508,26.9742,71.87,241.9389,0.5234,0.317212121,1.48926643,-2.550903404,,,
393.0396,14.75,19.6179,2.1305,0.0639784,138.4757,65.7716,0.394534,30.968,26.9857,71.7261,241.9497,0.5195,0.314848485,1.490913158,-2.56389607,,,
393.192,14.75,19.605,2.1586,0.0455643,131.386,65.8906,0.382632,31.0881,27.2689,71.5113,241.438,0.4914,0.297818182,1.49259418,-2.660497669,,,
393.3444,14.75,19.5921,2.1866,0.0271502,124.2963,66.0096,0.370731,31.2081,27.5521,71.2965,240.9264,0.4634,0.280848485,1.494267329,-2.76241416,,,
393.4968,14.75,19.5792,2.2147,0.0087361,117.2066,66.1286,0.358829,31.3282,27.8352,71.0817,240.4147,0.4353,0.263818182,1.495935443,-2.871083609,,,
393.6492,14.75,19.6346,2.2009,0.0257425,123.276,64.0471,0.372875,31.4036,27.8081,70.8557,241.0807,0.4491,0.272181818,1.496979437,-2.816866057,,,
393.8016,14.75,19.6916,2.1862,0.0435085,129.6276,61.9184,0.387478,31.4781,27.7743,70.6295,241.772,0.4638,0.281090909,1.498008511,-2.7609153,,,
393.954,14.75,19.7485,2.1715,0.0612745,135.9792,59.7897,0.402081,31.5525,27.7405,70.4033,242.4633,0.4785,0.29,1.499033775,-2.706710509,,,
394.1064,14.75,19.8215,2.16,0.0597832,137.6231,60.1967,0.398754,31.4144,27.5138,69.5821,242.1893,0.49,0.296969697,1.497128769,-2.665453958,,,
394.2588,14.75,19.9015,2.1498,0.0499664,137.2317,61.6999,0.387675,31.1844,27.2038,68.5035,241.498,0.5002,0.303151515,1.493937392,-2.629663528,,,
394.4112,14.75,19.9815,2.1396,0.0401496,136.8403,63.2031,0.376596,30.9544,26.8938,67.425,240.8067,0.5104,0.309333333,1.49072239,-2.594595615,,,
394.5636,14.75,19.9617,2.1274,0.0339547,137.3105,63.6805,0.375743,30.7464,26.6806,66.524,240.4433,0.5226,0.316727273,1.487794273,-2.553560656,,,
394.716,14.75,19.8027,2.1124,0.0328168,138.9839,62.7258,0.389169,30.5691,26.6027,65.8708,240.5377,0.5376,0.325818182,1.485282653,-2.504401237,,,
394.8684,14.75,19.6436,2.0974,0.031679,140.6573,61.771,0.402596,30.3919,26.5247,65.2177,240.632,0.5526,0.334909091,1.482757852,-2.456594755,,,
395.0208,14.75,19.4993,2.0859,0.0305515,141.8784,61.1929,0.414559,30.2394,26.4612,64.5388,240.8086,0.5641,0.341878788,1.48057317,-2.420813879,,,
395.1732,14.75,19.4479,2.0969,0.0294898,140.2372,62.9977,0.417267,30.2439,26.4885,63.697,241.5053,0.5531,0.335212121,1.480637793,-2.455023644,,,
395.3256,14.75,19.3965,2.108,0.028428,138.596,64.8026,0.419975,30.2483,26.5158,62.8551,242.202,0.542,0.328484848,1.480700972,-2.490241131,,,
395.478,14.75,19.3452,2.119,0.0273663,136.9548,66.6074,0.422682,30.2527,26.5432,62.0133,242.8987,0.531,0.321818182,1.480764141,-2.525860193,,,
395.6304,14.75,19.3742,2.1303,0.0392836,137.3415,68.4432,0.418394,30.3657,26.6315,62.186,242.5739,0.5197,0.314969697,1.482383297,-2.56322741,,,
395.7828,14.75,19.4167,2.1418,0.0533907,138.0704,70.2842,0.412925,30.497,26.73,62.5298,242.0768,0.5082,0.308,1.48425712,-2.602099635,,,
395.9352,14.75,19.4593,2.1532,0.0674977,138.7993,72.1252,0.407456,30.6283,26.8286,62.8737,241.5797,0.4968,0.301090909,1.486122892,-2.641511929,,,
396.0876,14.75,19.4705,2.1477,0.0662254,139.0064,70.3108,0.404705,30.7236,26.8492,62.4122,241.3161,0.5023,0.304424242,1.487472102,-2.622385565,,,
396.24,14.75,19.4586,2.1296,0.0535765,138.8275,65.7923,0.403962,30.7923,26.812,61.355,241.2254,0.5204,0.315393939,1.488442129,-2.560889126,,,
396.3924,14.75,19.4466,2.1115,0.0409277,138.6486,61.2739,0.40322,30.861,26.7749,60.2979,241.1347,0.5385,0.326363636,1.489409995,-2.501495447,,,
396.5448,14.75,19.4377,2.0991,0.0329842,138.6646,59.3052,0.405197,30.8861,26.7367,59.2875,241.4173,0.5509,0.333878788,1.489763073,-2.461947188,,,
396.6972,14.75,19.4362,2.1007,0.036342,139.1486,63.4605,0.413706,30.8066,26.6957,58.3892,242.5967,0.5493,0.332909091,1.48864377,-2.466999882,,,
396.8496,14.75,19.4347,2.1022,0.0396999,139.6326,67.6158,0.422215,30.7271,26.6546,57.4909,243.776,0.5478,0.332,1.487521574,-2.471750166,,,
397.002,14.75,19.4322,2.1037,0.0429528,140.1138,71.6971,0.430697,30.6453,26.6114,56.6102,244.9332,0.5463,0.331090909,1.486363877,-2.476513476,,,
397.1544,14.75,19.3522,2.1023,0.0383149,140.3893,70.2125,0.437236,30.3888,26.4028,57.0463,244.427,0.5477,0.331939394,1.482713551,-2.472067314,,,
397.3068,14.75,19.2722,2.1009,0.033677,140.6646,68.728,0.443775,30.1324,26.1942,57.4825,243.9208,0.5491,0.332787879,1.479033724,-2.467632503,,,
397.4592,14.75,19.1923,2.0995,0.0290391,140.94,67.2434,0.450313,29.8759,25.9856,57.9186,243.4146,0.5505,0.333636364,1.475320997,-2.463208984,,,
397.6116,14.75,19.1623,2.1074,0.0345104,140.3401,66.8221,0.4456,29.7757,25.8098,58.2064,242.9151,0.5426,0.328848485,1.47386198,-2.48831912,,,
397.764,14.75,19.1507,2.1188,0.0436776,139.4202,66.7895,0.436774,29.7327,25.646,58.4399,242.4179,0.5312,0.321939394,1.473234349,-2.525206012,,,
397.9164,14.75,19.139,2.1302,0.0528448,138.5004,66.7569,0.427947,29.6896,25.4821,58.6734,241.9208,0.5198,0.315030303,1.472604347,-2.562893177,,,
398.0688,14.75,19.1233,2.1252,0.0555456,138.613,67.0183,0.424251,29.685,25.5087,58.7309,241.5834,0.5248,0.318060606,1.472537053,-2.546262972,,,
398.2212,14.75,19.1026,2.1003,0.0503889,139.9803,67.6368,0.426787,29.7273,25.7669,58.5747,241.44,0.5497,0.333151515,1.473155466,-2.46573533,,,
398.3736,14.75,19.082,2.0753,0.0452323,141.3476,68.2554,0.429324,29.7696,26.025,58.4185,241.2967,0.5747,0.34830303,1.473772999,-2.388473489,,,
398.526,14.75,19.0596,2.0564,0.0408032,142.5204,68.5913,0.43079,29.9326,26.2809,58.2749,241.3604,0.5936,0.359757576,1.476144442,-2.332262709,,,
398.6784,14.75,19.0288,2.0668,0.039911,142.7474,67.5528,0.427051,30.6827,26.5257,58.1929,242.4309,0.5832,0.353454545,1.486893574,-2.362968216,,,
398.8308,14.75,18.9979,2.0771,0.0390188,142.9743,66.5142,0.423312,31.4328,26.7705,58.1108,243.5014,0.5729,0.347212121,1.497383069,-2.393922989,,,
398.9832,14.75,18.9671,2.0874,0.0381267,143.2014,65.4757,0.419573,32.1829,27.0152,58.0288,244.5719,0.5626,0.340969697,1.507625176,-2.425439366,,,
399.1356,14.75,18.9035,2.0803,0.0332131,141.3371,62.9505,0.416317,34.8857,28.7217,58.0499,244.3831,0.5697,0.345272727,1.542647442,-2.4036534,,,
399.288,14.75,18.8359,2.071,0.0278014,139.2137,60.2411,0.413121,37.8305,30.6093,58.0837,244.0384,0.579,0.350909091,1.577842081,-2.375524023,,,
399.4404,14.75,18.7683,2.0618,0.0223897,137.0903,57.5317,0.409925,40.7753,32.4969,58.1175,243.6937,0.5882,0.356484848,1.610397165,-2.348138197,,,
399.5928,14.75,18.7448,2.0616,0.0200547,137.2901,54.8948,0.413725,45.3051,35.9826,58.1517,243.1114,0.5884,0.356606061,1.656147093,-2.347547621,,,
399.7452,14.75,18.7498,2.0673,0.0196957,138.982,52.3045,0.422018,50.8529,40.4946,58.1863,242.3766,0.5827,0.353151515,1.706315725,-2.364458205,,,
399.8976,14.75,18.7547,2.0729,0.0193367,140.6739,49.7142,0.430311,56.4006,45.0067,58.2209,241.6418,0.5771,0.349757576,1.751283724,-2.38123398,,,
400.05,14.75,18.7997,2.0658,0.0307659,141.8702,48.7381,0.440166,62.1184,49.1836,58.0709,241.5272,0.5842,0.354060606,1.793220261,-2.359992067,,,
400.2024,14.75,18.9265,2.0327,0.0663374,142.0515,51.0682,0.453219,68.1847,52.6741,57.5425,242.683,0.6173,0.374121212,1.833686934,-2.26425317,,,
400.3548,14.75,19.0534,1.9995,0.1019089,142.2328,53.3983,0.466272,74.2509,56.1647,57.0142,243.8387,0.6505,0.394242424,1.870701722,-2.173249074,,,
400.5072,14.75,19.1639,1.9657,0.1340068,142.3577,55.5105,0.478621,80.0215,59.5163,56.5385,244.9225,0.6843,0.414727273,1.903206688,-2.085252118,,,
400.6596,14.75,18.9457,1.9193,0.0960545,141.3464,53.2265,0.476777,79.8316,60.0664,57.125,244.5542,0.7307,0.442848485,1.902174834,-1.971281848,,,
400.812,14.75,18.7274,1.8729,0.0581021,140.3351,50.9425,0.474934,79.6416,60.6165,57.7114,244.1859,0.7771,0.470969697,1.901139976,-1.864330642,,,
400.9644,14.75,18.5091,1.8265,0.0201498,139.3238,48.6585,0.473091,79.4517,61.1665,58.2978,243.8175,0.8235,0.499090909,1.900103194,-1.763583864,,,
401.1168,14.75,18.7184,1.8532,0.0256765,139.4074,49.8257,0.466796,75.3007,58.8143,58.864,243.7412,0.7968,0.482909091,1.876799013,-1.820840976,,,
401.2692,14.75,19.058,1.9021,0.0444554,139.8247,52.0447,0.459144,69.9423,55.5774,59.4242,243.7539,0.7479,0.453272727,1.84473991,-1.930864145,,,
401.4216,14.75,19.3976,1.951,0.0632343,140.242,54.2637,0.451493,64.584,52.3405,59.9843,243.7666,0.699,0.423636364,1.810124939,-2.048329575,,,
401.574,14.75,19.4715,1.9824,0.0622054,139.5739,56.7494,0.442356,60.0026,48.6874,60.8015,244.1441,0.6676,0.404606061,1.778170069,-2.128172966,,,
401.7264,14.75,19.2637,1.9952,0.040191,137.7559,59.5176,0.431647,56.2443,44.5934,61.8911,244.9079,0.6548,0.396848485,1.750078516,-2.161803595,,,
401.8788,14.75,19.0559,2.0081,0.0181765,135.9379,62.2857,0.420938,52.4861,40.4993,62.9807,245.6718,0.6419,0.389030303,1.720044304,-2.196368775,,,
402.0312,14.75,18.9961,2.0104,0.0071462,135.2479,64.1426,0.41246,49.3029,37.12,64.0772,246.0757,0.6396,0.387636364,1.692872465,-2.202604457,,,
402.1836,14.75,19.5106,1.9719,0.0387848,138.9394,62.4594,0.41265,48.3534,36.5168,65.2011,245.0814,0.6781,0.410969697,1.684427017,-2.1010633,,,
402.336,14.75,20.0252,1.9334,0.0704235,142.6309,60.7763,0.412839,47.4038,35.9136,66.325,244.0871,0.7166,0.43430303,1.675813157,-2.005131062,,,
402.4884,14.75,20.5398,1.8949,0.1020622,146.3224,59.0931,0.413029,46.4543,35.3105,67.4489,243.0929,0.7551,0.457636364,1.66702592,-1.914220397,,,
402.6408,14.75,20.1407,1.8991,0.0779091,145.159,59.199,0.423801,48.3626,38.5277,68.206,243.1027,0.7509,0.455090909,1.684509641,-1.92390986,,,
402.7932,14.75,19.6663,1.9067,0.0491594,143.5957,59.4522,0.435445,50.5063,42.0597,68.9329,243.1952,0.7433,0.450484848,1.703345554,-1.941581746,,,
402.9456,14.75,19.1919,1.9144,0.0204098,142.0324,59.7054,0.447089,52.6501,45.5918,69.6597,243.2877,0.7356,0.445818182,1.7213992,-1.959671395,,,
403.098,14.75,18.9723,1.9506,0.018233,140.4369,59.145,0.445127,55.3538,47.0306,69.8487,244.6882,0.6994,0.423878788,1.74314744,-2.047335766,,,
403.2504,14.75,18.8942,2.0027,0.0308069,138.8235,58.133,0.435612,58.3685,47.3075,69.7392,246.8146,0.6473,0.39230303,1.766178533,-2.18181585,,,
403.4028,14.75,18.8161,2.0547,0.0433807,137.2101,57.1209,0.426098,61.3831,47.5845,69.6296,248.941,0.5953,0.360787879,1.788048818,-2.327294747,,,
403.5552,14.75,18.8233,2.0827,0.0548941,136.6207,57.254,0.420341,62.6324,48.3604,69.5876,249.2254,0.5673,0.343818182,1.796799054,-2.410987143,,,
403.7076,14.75,18.9807,2.0683,0.0645402,137.8343,59.4035,0.421201,60.7731,50.015,69.6645,246.2662,0.5817,0.352545455,1.78371139,-2.367442022,,,
403.86,14.75,19.1382,2.0539,0.0741863,139.0479,61.553,0.422061,58.9139,51.6695,69.7414,243.3069,0.5961,0.361272727,1.770217773,-2.32496179,,,
404.0124,14.75,19.2902,2.0417,0.083335,140.0545,63.4571,0.421609,57.1192,52.8386,69.8505,240.764,0.6083,0.368666667,1.756782116,-2.289767012,,,
404.1648,14.75,19.3812,2.0542,0.0868678,138.7247,62.5902,0.406335,56.0539,48.5254,70.3229,242.9213,0.5958,0.361090909,1.748605834,-2.325836282,,,
404.3172,14.75,19.4722,2.0667,0.0904006,137.3949,61.7234,0.391062,54.9885,44.2122,70.7953,245.0786,0.5833,0.353515152,1.740271873,-2.362670372,,,
404.4696,14.75,19.5632,2.0791,0.0939334,136.0651,60.8565,0.375789,53.9231,39.899,71.2677,247.2359,0.5709,0.346,1.731774852,-2.399998106,,,
404.622,14.75,19.7824,2.0691,0.0790326,135.9621,57.8543,0.378983,54.5923,41.3782,71.2411,247.5326,0.5809,0.352060606,1.737131392,-2.369832772,,,
404.7744,14.75,20.0337,2.0535,0.0595385,136.1647,54.32,0.386778,55.6936,44.3007,71.0902,247.3656,0.5965,0.361515152,1.745805291,-2.323796486,,,
404.9268,14.75,20.2849,2.0378,0.0400443,136.3673,50.7857,0.394574,56.795,47.2233,70.9392,247.1987,0.6122,0.371030303,1.754310104,-2.278664977,,,
405.0792,14.75,20.5242,2.0375,0.030463,136.2477,50.3915,0.397683,60.268,49.8589,70.7013,246.3284,0.6125,0.371212121,1.78008678,-2.277813905,,,
405.2316,14.75,20.7525,2.0513,0.0300434,135.8302,52.8997,0.39646,65.9331,52.2295,70.3831,244.808,0.5987,0.362848485,1.819103496,-2.317401245,,,
405.384,14.75,20.9808,2.0652,0.0296239,135.4128,55.4078,0.395237,71.5982,54.6,70.0648,243.2875,0.5848,0.354424242,1.854902104,-2.358208822,,,
405.5364,14.75,21.159,2.0763,0.0296478,135.1459,56.7167,0.400208,77.4552,56.771,69.7723,242.4791,0.5737,0.34769697,1.88905058,-2.391498878,,,
405.6888,14.75,21.1776,2.079,0.0310849,135.3583,54.2041,0.424921,83.9239,58.3064,69.5618,243.9397,0.571,0.346060606,1.923885658,-2.399693845,,,
405.8412,14.75,21.1962,2.0817,0.032522,135.5707,51.6915,0.449634,90.3926,59.8418,69.3513,245.4002,0.5683,0.344424242,1.956132878,-2.407927653,,,
405.9936,14.75,21.2148,2.0843,0.0339591,135.7831,49.1788,0.474347,96.8613,61.3772,69.1408,246.8608,0.5657,0.342848485,1.986150294,-2.415893563,,,
406.146,14.75,21.3787,2.0554,0.0329335,135.9823,48.9998,0.469008,95.4816,60.7338,68.8572,247.6678,0.5946,0.360363636,1.979919688,-2.329338658,,,
406.2984,14.75,21.549,2.0251,0.0317999,136.181,48.923,0.462353,93.7579,59.9949,68.5705,248.4462,0.6249,0.378727273,1.972007871,-2.242996179,,,
406.4508,14.75,21.7194,1.9948,0.0306663,136.3797,48.8462,0.455697,92.0342,59.256,68.2837,249.2245,0.6552,0.397090909,1.963949242,-2.160742723,,,
406.6032,14.75,21.8572,1.9751,0.0336777,136.5392,51.1928,0.454669,91.3782,58.8906,67.8859,248.5396,0.6749,0.409030303,1.960842599,-2.109280565,,,
406.7556,14.75,21.9795,1.9604,0.0386652,136.6799,54.6949,0.456326,91.2312,58.7034,67.4351,247.157,0.6896,0.417939394,1.960143387,-2.071849266,,,
406.908,14.75,22.1019,1.9456,0.0436527,136.8206,58.197,0.457982,91.0842,58.5161,66.9843,245.7745,0.7044,0.426909091,1.959443048,-2.034960888,,,
407.0604,14.75,21.9537,1.9233,0.0462559,136.9483,59.0883,0.461671,91.6518,59.9424,66.551,244.4869,0.7267,0.440424242,1.962140999,-1.980817637,,,
407.2128,14.75,21.3936,1.8895,0.0452274,137.0562,56.0028,0.468455,93.308,63.8266,66.144,243.3438,0.7605,0.460909091,1.969918881,-1.901841404,,,
407.3652,14.75,20.8335,1.8557,0.0441989,137.1641,52.9174,0.475239,94.9642,67.7108,65.7371,242.2008,0.7943,0.481393939,1.977559914,-1.826300027,,,
407.5176,14.75,20.2945,1.8319,0.0432718,137.1858,50.3265,0.479337,96.6399,71.4543,65.2566,241.3884,0.8181,0.495818182,1.985156472,-1.775012707,,,
407.67,14.75,19.9162,1.8855,0.0431214,136.5475,51.5225,0.462855,98.4645,74.1208,64.2127,243.1084,0.7645,0.463333333,1.99327968,-1.892728319,,,
407.8224,14.75,19.538,1.939,0.042971,135.9092,52.7186,0.446373,100.2892,76.7872,63.1688,244.8284,0.711,0.430909091,2.001254167,-2.018759875,,,
407.9748,14.75,19.1598,1.9925,0.0428206,135.2709,53.9147,0.429891,102.1139,79.4536,62.1249,246.5484,0.6575,0.398484848,2.009084863,-2.154655249,,,
408.1272,14.75,19.0552,2.012,0.0493431,135.226,53.7749,0.422978,104.8647,81.6127,60.5175,246.2892,0.638,0.386666667,2.020629319,-2.206955563,,,
408.2796,14.75,19.0048,2.0246,0.0571877,135.2987,53.3706,0.417961,107.7991,83.6713,58.7984,245.6378,0.6254,0.379030303,2.032615135,-2.24160677,,,
408.432,14.75,18.9544,2.0373,0.0650322,135.3714,52.9662,0.412943,110.7334,85.7299,57.0793,244.9865,0.6127,0.371333333,2.044278635,-2.277246756,,,
408.5844,14.75,18.7192,2.0329,0.0607183,135.798,54.2203,0.406222,111.0372,87.4635,56.0531,244.5632,0.6171,0.374,2.045468502,-2.264816092,,,
408.7368,14.75,18.3352,2.0148,0.0466085,136.5097,56.8107,0.398127,109.2217,88.9354,55.5852,244.3237,0.6352,0.384969697,2.038308932,-2.21459632,,,
408.8892,14.75,17.9512,1.9967,0.0324988,137.2214,59.401,0.390032,107.4062,90.4072,55.1173,244.0842,0.6533,0.395939394,2.031029352,-2.165787645,,,
409.0416,14.75,17.7113,1.9839,0.023523,137.4284,60.4298,0.383952,106.1664,90.6262,54.7026,244.1844,0.6661,0.40369697,2.025987091,-2.132080543,,,
409.194,14.75,17.8553,1.9852,0.0282215,136.2912,57.2994,0.38324,106.4601,87.508,54.4292,245.1896,0.6648,0.402909091,2.02718687,-2.135474235,,,
409.3464,14.75,17.9992,1.9865,0.0329199,135.154,54.1691,0.382527,106.7537,84.3899,54.1559,246.1948,0.6635,0.402121212,2.028382936,-2.138874569,,,
409.4988,14.75,18.1432,1.9878,0.0376184,134.0168,51.0387,0.381815,107.0474,81.2718,53.8826,247.1999,0.6622,0.401333333,2.029576123,-2.142281572,,,
409.6512,14.75,18.0801,1.954,0.0290522,134.039,50.5668,0.385146,108.0023,85.1724,54.6199,246.522,0.696,0.421818182,2.033433004,-2.055801319,,,
409.8036,14.75,18.0153,1.92,0.0203807,134.0704,50.116,0.388509,108.9625,89.1288,55.3653,245.8307,0.73,0.442424242,2.037277059,-1.972946837,,,
409.956,14.75,17.9505,1.886,0.0117092,134.1018,49.6652,0.391872,109.9227,93.0852,56.1107,245.1395,0.764,0.463030303,2.041087387,-1.893864843,,,
410.1084,14.75,18.1977,1.921,0.0243768,134.6086,50.2739,0.39397,108.8223,88.936,56.9651,245.3632,0.729,0.441818182,2.036717901,-1.975328164,,,
